%time,AbsHumOut,Iglob,PARout,Pyrgeo,RadSum,Rain,Rhout,Tout,Winddir,Windsp
43821.10417,7.404194,0,0,-2.000000101,0,1,97.9,6.6,8,4.2
43821.10764,7.419265749,0,0,-1.000000034,0,1,98.09999999,6.6,8,4.2
43821.11111,7.4644804,0,0,-2,0,0.999999966,98.7,6.6,8,4.2
43821.11458,7.456945008,0,0,-1.999999899,0,0,98.60000004,6.60000001,8,4.2
43821.11806,7.536404989,0,0,-1.000000134,0,0,98.99999995,6.699999987,8,4.2
43821.12153,7.464480405,0,0,-1.999999933,0,0,98.70000002,6.600000007,8,4.2
43821.125,7.52123547,0,0,-3,0,0,98.8,6.7,8,4.2
43821.12847,7.490895004,0,0,-2.000000067,0,0,98.40000001,6.700000007,8,4.2
43821.13194,7.547835342,0,0,-2.999999866,0,0,98.49999999,6.799999987,8,4.2
43821.13542,7.54783535,0,0,-3,0,0,98.5,6.8,8,4.2
43821.13889,7.589791299,0,0,-2.000000034,0,0,98.4,6.899999997,8,4.2
43821.14236,7.582105999,0,0,-2,0,0,98.29999999,6.9,8,4.2
43821.14583,7.56673574,0,0,-2.000000101,0,0,98.1,6.9,8,4.2
43821.14931,7.56673574,0,0,-2.999999866,0,0,98.1,6.9,8,4.2
43821.15278,7.616462707,0,0,-3,0,0,98.1,6.999999993,8,4.2
43821.15625,7.60099173,0,0,-2,0,0,97.9,7,8,4.2
43821.15972,7.624198002,0,0,-2,0,0.999999933,98.20000002,7,8,3.7
43821.16319,7.647403997,0,0,-2,0,1.34E-07,98.49999996,7,8,3.7
43821.16667,7.670609998,0,0,-2.999999899,0,0,98.79999997,7,8,3.20000005
43821.17014,7.720978258,0,0,-2.000000034,0,0,98.8,7.099999997,8,3.2
43821.17361,7.705406671,0,0,-2.000000034,0,0,98.6,7.100000003,8,3.2
43821.17708,7.748127464,0,0,-3,0,0,98.49999999,7.20000001,8,3.2
43821.18056,7.791037994,0,0,-3,0,0,98.40000001,7.299999987,8,3.2
43821.18403,7.802379999,0,0,-2.000000067,0,0,97.90000003,7.399999993,8,3.2
43821.1875,7.77856,0,0,-4,0,0,97.6,7.4,8,3.2
43821.19097,7.848517414,0,0,-3,0,0,97.19999997,7.599999993,8,3.2
43821.19444,7.757552012,0,0,-3,0,0,96.70000007,7.500000013,8,3.2
43821.19792,7.768073999,0,0,-3,0,0,96.20000005,7.59999999,8,3.2
43821.20139,7.810751999,0,0,-3.999999966,0,0,96.1,7.699999997,8,3.2
43821.20486,7.845466608,0,0,-2.000000034,0,0,95.89999998,7.8,8,3.2
43821.20833,7.788415435,0,0,-3,0,0,95.2,7.80000001,8,3.2
43821.21181,7.839245993,0,0,-3,0,0,95.2,7.899999987,8,3.2
43821.21528,7.814635752,0,0,-3,0,0,94.90000002,7.9,8,3.2
43821.21875,7.81463575,0,0,-3,0,0,94.9,7.9,8,3.2
43821.22222,7.814635754,0,0,-3.999999933,0,0,94.90000001,7.900000007,8,3.2
43821.22569,7.873854632,0,0,-3.000000134,0,0,94.99999999,7.999999987,8,3.2
43821.22917,7.882111549,0,0,-3,0,0,95.09999999,8,8,3.2
43821.23264,7.831043002,0,0,-3,0,0,95.1,7.900000003,8,3.2
43821.23611,7.831043003,0,0,-2.999999966,0,0,95.10000002,7.900000003,8,3.2
43821.23958,7.92339373,0,0,-2,0,0,95.6,8,8,3.2
43821.24306,7.92339373,0,0,-2,0,0,95.6,8,8,3.2
43821.24653,7.991643425,0,0,-2,0,0,95.79999999,8.099999993,8,3.2
43821.25,7.9399066,0,0,-3,0,0,95.8,8,8,2.7
43821.25347,7.948162561,0,0,-3.000000067,0,0,95.90000001,8,8,2.7
43821.25694,7.956418509,0,0,-3.999999866,0,0,95.99999999,8,8,2.7
43821.26042,8.033191992,0,0,-3.000000101,0,0,96.29999997,8.09999999,8,2.7
43821.26389,7.989442351,0,0,-3.999999966,0,0,96.4,8.000000003,8,2.7
43821.26736,8.005954001,0,0,-3,0,0,96.60000001,8,8,2.7
43821.27083,8.038976004,0,0,-3.000000101,0,0,97.00000005,8,8,2.7
43821.27431,8.080251994,0,0,-3.999999866,0,0,97.49999993,8,8,2.7
43821.27778,8.121526997,0,0,-3.000000067,0,0,97.99999997,8,8,2.7
43821.28125,8.093517,0,0,-4,0,0,98.3,7.9,8,2.7
43821.28472,8.073636998,0,0.999999933,-4.999999866,0,0,98.70000001,7.799999993,8,2.7
43821.28819,8.037445005,0,1.34E-07,-3.000000268,0,0,98.89999997,7.700000013,8,2.7
43821.29167,8.053635998,0,0,-3.999999899,0,0,99.09999998,7.7,8,2.7
43821.29514,8.086015999,0,0,-6.999999899,0,0,99.49999999,7.7,8,2.7
43821.29861,8.086016,0,0,-4.999999966,0,0,99.5,7.7,8,2.7
43821.30208,8.086016,0,0,-3.999999899,0,0,99.5,7.7,8,2.69999995
43821.30556,8.086016,0,0,-3.000000134,0,0,99.5,7.7,8,2.200000067
43821.30903,8.086016,0,0,-3,0,0,99.5,7.7,8,2.2
43821.3125,8.13882,0,0,-3,0,0,99.5,7.8,8,2.2
43821.31597,8.138820004,0,0,-2.000000067,0,0.999999933,99.5,7.800000007,8,2.2
43821.31944,8.191927993,0,0,-2.999999866,0,1.34E-07,99.5,7.899999987,8,2.2
43821.32292,8.299058989,0,0,-2.000000101,0,0,99.5,8.09999998,8,2.2
43821.32639,8.245339002,0,0,-2,0,0,99.5,8.000000003,8,2.100000003
43821.32986,8.191928002,0,0,-2.999999966,0,0,99.5,7.900000003,8,2.099999997
43821.33333,8.245339,0,0,-2,0,0,99.5,8,8,1.99999997
43821.33681,8.245339,0,0,-2,0,0,99.5,8,8,1.70000004
43821.34028,8.353084993,0,0,-2.999999933,0,0,99.5,8.199999987,8,1.7
43821.34375,8.299059,0,0,-3,0,0,99.5,8.1,8,1.6
43821.34722,8.299059004,0,0,-3,0,0,99.5,8.100000007,8,1.2
43821.35069,8.353084993,0,0,-3,0,0,99.5,8.199999987,8,1.2
43821.35417,8.353085,0,0,-2.000000101,0,0,99.5,8.2,8,1.2
43821.35764,8.353085,0,0,-2,0,0,99.5,8.2,8,1.2
43821.36111,8.407421,0,0,-2.999999966,0,0,99.5,8.3,8,1.1
43821.36458,8.407421006,0,0,-2,0,0,99.50000001,8.30000001,8,1.1
43821.36806,8.470536992,0,0,-2,0,0,99.59999999,8.399999987,8,1.1
43821.37153,8.517025997,0,0,-2,0,0,99.50000001,8.499999993,8,1.599999966
43821.375,8.517026,0,0,-2,0,0,99.5,8.5,8,1.6
43821.37847,8.482926996,1.000000067,1.000000335,-2.999999933,0,0,99.09999999,8.499999993,8,1.6
43821.38194,8.419718008,1.999999866,5.999999329,-2.000000134,0,0,99.00000001,8.400000013,8,1.6
43821.38542,8.474402994,3.999999799,8.999999698,-2,0,0,99,8.49999999,8,1.6
43821.38889,8.474403,4.999999966,10.99999993,-2,0,0,99,8.5,8,1.6
43821.39236,8.448828002,4.000000034,11,-3,0,0,98.7,8.500000003,8,1.6
43821.39583,8.503659999,4.999999899,11.0000001,-2.999999899,1.01E-07,0,98.69999999,8.6,8,1.6
43821.39931,8.495080001,4.000000134,11.99999987,-2.000000134,0.999999866,0,98.60000001,8.6,8,1.6
43821.40278,8.512240999,4.999999933,12,-2,1,0,98.79999999,8.6,8,1.6
43821.40625,8.457354,5,12,-2,1,0,98.8,8.5,16,1.6
43821.40972,8.465878491,7.000000201,19.00000054,-2,1,0,98.90000001,8.5,16,1.6
43821.41319,8.474402999,9.999999598,26.99999893,-2,1,0,98.99999999,8.5,16,1.6
43821.41667,8.474403,10.9999999,27.9999999,-2.999999899,1.999999899,0,99,8.5,16,1.6
43821.42014,8.482927,15.99999983,37.99999966,-3,2,0,99.1,8.5,16,1.6
43821.42361,8.537980002,13.99999987,30.99999983,-2.999999933,2.000000034,0,99.1,8.600000003,16,1.6
43821.42708,8.593348003,10,25.9999999,-1.000000101,3,0,99.10000004,8.7,16,1.6
43821.43056,8.627887995,10,25.00000013,-1.999999866,3,0,99.49999995,8.7,16,1.6
43821.43403,8.627888,8.000000134,19.0000004,-2,3,0,99.5,8.7,16,1.6
43821.4375,8.517026,10,25,-2,4,0,99.5,8.5,16,1.6
43821.44097,8.572299996,9.999999799,24.99999973,-1.000000134,4,0,99.5,8.599999993,16,1.6
43821.44444,8.517026007,7.000000402,21.00000054,-2.999999732,4,0,99.5,8.500000013,16,1.6
43821.44792,8.517026,8.999999799,21.9999999,-1.000000201,4.999999899,0,99.5,8.5,16,1.6
43821.45139,8.517026,8.000000034,21.00000003,-2.999999933,5,0,99.5,8.5,16,1.6
43821.45486,8.517026,7.999999966,20.99999993,-1.000000034,5,0,99.5,8.5,16,1.6
43821.45833,8.517026006,7.000000302,19.0000006,-2.000000101,5,0,99.5,8.50000001,16,1.6
43821.46181,8.572299993,9.999999598,24.9999992,-2.999999866,5,0,99.5,8.599999987,16,1.6
43821.46528,8.5723,10,26.99999987,-2.000000067,5.999999933,0,99.5,8.6,16,1.6
43821.46875,8.517026,14,30,-2,6,0,99.5,8.5,32,1.6
43821.47222,8.627888,20.0000006,46.00000107,-3,7,0,99.5,8.7,32,1.6
43821.47569,8.627888,28.99999879,61.99999785,-3,7,0,99.5,8.7,32,1.6
43821.47917,8.627888,44.99999839,90.99999708,-3,8.999999799,0,99.5,8.7,32,1.6
43821.48264,8.683792998,66.99999926,134.9999985,-3,9.999999966,0,99.5,8.799999997,32,1.6
43821.48611,8.683793002,61,126.9999998,-3,12.00000007,0,99.5,8.800000003,32,1.6
43821.48958,8.740017,60.99999819,120.9999974,-2.999999799,14.0000002,0,99.5,8.9,32,1.60000005
43821.49306,8.740017,43.00000241,95.00000349,-1.000000268,15.99999973,0,99.5,8.9,32,2.099999933
43821.49653,8.640339007,61.99999873,119.9999983,-1.999999933,16.99999993,0,99.00000003,8.800000007,32,2.1
43821.5,8.696282,46,103,-3,19,0,99,8.9,32,2.1
43821.50347,8.678788999,37.00000013,75.00000121,-2.999999933,20.00000007,0,98.79999999,8.9,32,2.600000034
43821.50694,8.670041001,38.99999973,92.99999759,-2.000000134,20.99999987,0,98.70000001,8.9,32,3.099999933
43821.51042,8.661294001,37.0000002,79.00000141,-2.999999899,21.9999999,0,98.60000001,8.9,32,3.1
43821.51389,8.734938998,53.99999943,115.9999988,-2.000000034,23.99999993,0,98.79999999,8.999999997,32,3.1
43821.51736,8.764827999,48.99999946,106.9999988,-3,25.00000007,0,98.49999998,9.1,32,3.1
43821.52083,8.720524004,32.9999994,70.99999869,-3,27.0000001,0,97.99999998,9.10000001,32,3.1
43821.52431,8.759022995,27.0000008,58.00000174,-3,27.99999987,0,97.80000003,9.199999987,32,3.1
43821.52778,8.770685999,22.00000034,51.00000047,-3,28,0,97.30000003,9.299999993,32,3.1
43821.53125,8.66984,32,66,-3,29,0,96.8,9.2,32,3.1
43821.53472,8.587604005,35.00000181,78.00000322,-2,30.00000013,0,96.50000001,9.100000007,32,3.6
43821.53819,8.66091999,61.99999638,125.9999936,-2,31.99999973,0,96.69999997,9.199999987,32,3.6
43821.54167,8.669839999,52.00000101,109.0000017,-2.999999899,32.9999999,0,96.79999999,9.2,32,3.6
43821.54514,8.66984,83.99999893,170.9999979,-3,34.99999993,0,96.8,9.2,32,3.6
43821.54861,8.669839999,59.99999899,127.999998,-2.000000034,37.00000007,0,96.79999999,9.2,32,3.6
43821.55208,8.634164003,30.0000003,69.0000007,-2.999999899,39.0000001,0,96.40000003,9.2,32,3.6
43821.55556,8.660919996,32.9999996,75.99999906,-2.000000134,39.99999987,0,96.69999996,9.2,32,3.6
43821.55903,8.66092,23.00000067,57.00000127,-2.999999933,40,0,96.7,9.2,32,3.6
43821.5625,8.770686,17,43,-2,41,0,97.3,9.3,32,3.6
43821.56597,8.723351002,23.0000004,51.00000094,-1.000000134,41.00000007,0,97.40000002,9.2,32,3.6
43821.56944,8.750103996,28.9999992,64.99999812,-2.999999732,41.99999987,0,97.69999996,9.2,32,3.6
43821.57292,8.767940518,26.0000003,62.0000003,-3,42.9999999,0,97.89999998,9.2,32,3.6
43821.57639,8.824537998,35.99999966,82.9999993,-3,43.99999997,0,97.9,9.299999997,32,3.6
43821.57986,8.815563,31.99999956,76.99999899,-2.000000034,45.00000003,0,97.8,9.3,32,3.6
43821.58333,8.815563001,19.0000001,47.0000003,-3,46,1.01E-07,97.80000001,9.3,32,3.60000005
43821.58681,8.824537999,19.99999987,49.9999996,-3,46,0.999999866,97.89999999,9.3,32,4.099999933
43821.59028,8.910616994,11.0000006,28.00000148,-2.000000067,46.99999993,1,99.49999989,9.200000007,32,4.799999953
43821.59375,8.853428,15,39,-2,47,1,99.5,9.1,32,5.7
43821.59722,8.848198995,25.9999996,52.99999953,-3,48,0.999999933,98.79999999,9.199999993,32,5.7
43821.60069,8.77368701,20.0000008,46.00000094,-3,48,1.34E-07,98.60000003,9.100000013,32,5.7
43821.60417,8.726135005,10.00000101,22.00000241,-3,48.9999999,0,98.69999999,9.00000001,32,5.7
43821.60764,8.734939,11.99999993,26.99999983,-2.000000034,49,0,98.8,9,32,5.7
43821.61111,8.796560996,24.99999987,51.99999973,-1.999999966,50,0,99.5,8.999999993,32,5.699999983
43821.61458,8.683793,20.9999996,43.9999994,-1,50.0000001,0,99.5,8.8,32,5.2
43821.61806,8.683793,17.00000054,38.0000008,-1,50.99999987,0,99.5,8.8,32,5.2
43821.62153,8.649030002,15.00000013,31.00000047,-2.999999866,51,0,99.10000003,8.8,32,5.2
43821.625,8.640339,10,27,-3,52,0,99,8.8,32,5.2
43821.62847,8.627888,12.99999966,29.99999933,-1.000000067,52,1,99.5,8.7,32,5.2
43821.63194,8.627888,8.000000671,20.00000134,-1.999999866,52,1,99.5,8.7,32,5.2
43821.63542,8.517026011,5.000000302,11.00000091,-2.999999899,52,1,99.5,8.50000002,32,4.70000005
43821.63889,8.572299998,4.000000034,11.99999997,-3,52.99999997,1,99.5,8.599999997,32,4.7
43821.64236,8.572300002,7.000000067,19.00000007,-3.000000067,53,1,99.5,8.600000003,32.00000107,4.700000064
43821.64583,8.627888,8.999999799,20.9999996,-4.999999799,53,1,99.5,8.7,64,6.60000005
43821.64931,8.627888,7.000000268,17.00000054,-3.000000268,53,1,99.5,8.7,64,7.099999933
43821.65278,8.627888,6.000000067,14.0000002,-4.999999866,53,1,99.5,8.7,64,7.599999966
43821.65625,8.627888,1,2,-3,53,1,99.5,8.7,64,7.6
43821.65972,8.435017984,4.000000201,7.000000335,-5.000000134,54,1,97.89999986,8.599999993,64,10.90000015
43821.66319,8.201571031,6.999999598,11.99999933,-6.999999732,54,1,95.80000028,8.500000013,64,13.19999969
43821.66667,8.063912014,6.000000101,11.0000001,-8.999999799,54,1,94.8000001,8.40000001,64,14.1999999
43821.67014,8.154930997,1.000000168,3.000000268,-6.000000101,54,1,96.49999994,8.300000003,64,14.2
43821.67361,8.154930999,1.000000034,2,-5.000000101,54,1,96.49999998,8.3,64,13.19999998
43821.67708,8.112843501,1.999999899,1.999999799,-8.000000201,54,1,95.99999983,8.30000001,64,12.70000017
43821.68056,8.021546012,1.000000134,2.68E-07,-9.999999732,54,1,94.30000023,8.399999987,64,14.39999977
43821.68403,8.045499998,6.71E-08,0,-6.000000268,54,1,95.19999994,8.300000007,64,13.40000007
43821.6875,8.07713,0,0,-10,54,1,96.2,8.2,64,12.9
43821.69097,8.085493999,0,0,-10,54,1,96.29999999,8.2,64,11.9
43821.69444,8.077130001,0,0,-10,54,1,96.20000001,8.2,64,11.9
43821.69792,8.102220997,0,0,-10,54,1,96.49999997,8.2,64,11.9
43821.70139,8.085494001,0,0,-8.000000067,54,1,96.30000001,8.2,64,11.9
43821.70486,8.118946001,0,0,-8.999999966,54,1,96.70000002,8.2,64,11.89999995
43821.70833,8.160761009,0,0,-8.000000302,54,1,97.19999998,8.20000002,64,10.4
43821.71181,8.250300988,0,0,-10.9999996,54,1,97.00000003,8.399999973,64,10.4
43821.71528,8.241831001,0,0,-7.000000268,54,1,96.90000001,8.4,64,10.4
43821.71875,8.191,0,0,-11,54,1,96.3,8.4,64,10.4
43821.72222,8.129679002,0,0,-9.000000201,54,0.999999933,96.19999999,8.300000007,64,10.4
43821.72569,8.165583995,0,0,-11.9999996,54,1.34E-07,96.00000003,8.399999987,64,10.4
43821.72917,8.235678993,0,0,-11.0000001,54,0,96.19999998,8.49999999,64,9.400000101
43821.73264,8.175989002,0,0,-11,54,0,95.50000002,8.5,64,9.4
43821.73611,8.107767996,0,0,-11.00000003,54,0,94.69999996,8.5,64,9.400000017
43821.73958,7.996899607,0,0,-12,54,0,93.40000002,8.50000001,64,9.9
43821.74306,8.065978991,0,0,-12,54,0,93.59999997,8.599999987,64,9.9
43821.74653,8.074562999,0,0,-12,54,0,93.69999999,8.6,64,10.39999997
43821.75,8.09173,0,0,-11,54,0,93.9,8.6,64,10.4
43821.75347,8.108896998,0,0,-10.99999987,54,0,94.10000006,8.599999987,64,10.7
43821.75694,8.080858004,0,0,-9.000000268,54,0,94.99999988,8.400000027,64,10.7
43821.76042,8.148638993,0,0,-11.9999997,54,0,95.79999992,8.4,64,10.20000005
43821.76389,8.158935,0,0,-10.00000007,54,0,95.30000002,8.499999997,64,10.2
43821.76736,8.131694002,0,0,-10,54,0,95.60000002,8.4,64,10.2
43821.77083,8.182527999,0,0,-10.0000003,54,0,96.19999999,8.4,64,10.19999995
43821.77431,8.174055001,0,0,-12.9999996,54,0,96.10000001,8.4,64,9.700000067
43821.77778,8.089331006,0,0,-11.00000013,54,0,95.10000007,8.4,64,9.7
43821.78125,8.0455,0,0,-11,54,0,95.2,8.3,64,9.7
43821.78472,8.087590002,0,0,-8.000000134,54,0,95.69999999,8.300000007,64,9.7
43821.78819,8.123220995,0,0,-9.999999732,54,0,95.50000003,8.399999987,64,9.7
43821.79167,8.062337006,0,0,-10.9999999,54,0,95.40000001,8.30000001,64,9.7
43821.79514,8.082184999,0,0,-14.99999987,54,0,94.40000003,8.499999993,64,9.899999993
43821.79861,7.986571001,0,0,-11.99999987,54,3.35E-08,94.50000003,8.299999997,64,9.9
43821.80208,8.010221477,0,0,-7.999999899,54,1,95.40000003,8.19999999,64,9.9
43821.80556,7.983333594,0,0,-7.000000134,54,1,95.69999996,8.100000013,64,9.9
43821.80903,7.931649683,0,0,-8.999999866,54,6.71E-08,95.7,8.000000007,64,9.9
43821.8125,7.81286669,0,0,-8,54,1,95.5,7.8,64,10.4
43821.81597,8.011501002,0,0,-7.999999933,54,1,97.30000002,7.9,64,10.4
43821.81944,8.036105997,0,0,-7.000000134,54,1,97.59999996,7.9,64,10.4
43821.82292,8.032896,0,0,-4.000000302,54,1,98.19999994,7.80000001,64,10.4
43821.82639,8.024748,0,0,-4.999999966,54,1,98.1,7.8,64,9.900000017
43821.82986,8.105016996,0,0,-8.000000134,54,0.999999966,97.79999993,8.000000003,64,9.399999966
43821.83333,7.975023737,0,0,-12.00000121,54,0,95.59999978,8.10000001,64,8.4
43821.83681,7.842930018,0,0,-23.99999839,54,0,93.4000003,8.199999987,64,8.4
43821.84028,7.776005274,0,0,-25.99999987,54,0,92.60000005,8.2,64,9.999999893
43821.84375,7.82660246,0,0,-14,54,0,92.6,8.3,64,10
43821.84722,7.734008311,0,0,-14.00000007,54,0,92.69999997,8.100000007,64,9.5
43821.85069,7.750907998,0,0,-14.99999987,54,0,92.30000005,8.199999987,64,9.5
43821.85417,7.733978002,0,0,-15.9999999,54,0,91.50000008,8.29999999,64,9.69999998
43821.85764,7.709077001,0,0,-13.0000001,54,0,91.79999999,8.200000003,64,9.7
43821.86111,7.733977997,0,0,-22.00000104,54,0,91.49999998,8.299999997,64,9.2
43821.86458,7.633776646,0,0,-53.0000004,54,0,90.89999995,8.19999998,64,9.20000003
43821.86806,7.493976019,0,0,-56.99999946,54,0,90.40000007,8.000000027,64,9.49999996
43821.87153,7.534505367,0,0,-46.00000074,54,0,90.30000001,8.099999993,64,9.5
43821.875,7.55113173,0,0,-49,54,0,90.5,8.1,64,9
43821.87847,7.510495001,0,0.999999933,-67.00000034,54,0,90.60000005,7.999999993,64,8.5
43821.88194,7.527473448,0,1.34E-07,-71.99999933,54,0,91.39999989,7.900000013,64,8.5
43821.88542,7.560296537,0,0,-72,54,0,91.79999996,7.9,64,8.00000005
43821.88889,7.454419004,0,0,-72.99999997,54,0,91.7,7.700000007,64,7.500000017
43821.89236,7.511061665,0,0,-71.00000003,54,0,91.19999998,7.899999993,64,7.5
43821.89583,7.373417375,0,0,-72.0000001,54,0,90.69999994,7.7,64,7.5
43821.89931,7.324813377,0,0,-72.99999987,54,0,90.10000008,7.7,64,7.5
43821.90278,7.277235003,0,0,-53.00000134,54,0,90.1,7.600000007,64,7.5
43821.90625,7.276207,0,0,-62,54,0,89.5,7.7,64,7.5
43821.90972,7.236991999,0,0,-52.00000121,54,0,89.59999999,7.6,64,7.5
43821.91319,7.228943351,0,0,-69.99999759,54,0,89.50000001,7.6,64,7.5
43821.91667,7.236991999,0,0,-50.00000201,54,0,89.59999999,7.6,64,7.5
43821.92014,7.301379998,0,0,-19.00000104,54,0,90.39999997,7.6,64,7.000000017
43821.92361,7.338722999,0,0,-17.99999993,54,0,89.10000001,7.899999997,64,6
43821.92708,7.323743004,0,0,-15.9999999,54,0,89.49999999,7.80000001,64,6
43821.93056,7.363344665,0,0,-15.00000013,54,0,89.40000001,7.899999987,64,6
43821.93403,7.404379367,0,0,-15.99999993,54,0,89.89999997,7.9,64,6
43821.9375,7.443053,0,0,-15,54,0,89.2,8.1,64,6
43821.94097,7.444416522,0,0,-22.99999987,54,0,89.79999998,8.000000007,64,5.5
43821.94444,7.467994997,0,0,-21.00000027,54,0,89.50000004,8.099999987,64,5.5
43821.94792,7.484622998,0,0,-16.0000005,54,0,89.69999998,8.1,64,5.5
43821.95139,7.516631999,0,0,-29.99999953,54,0,89.50000001,8.199999997,64,5.5
43821.95486,7.566838261,0,0,-29.00000114,54,0,90.09999999,8.200000003,64,5.5
43821.95833,7.590814583,0,0,-63.0000003,54,0,89.79999998,8.29999999,64,5.5
43821.96181,7.525000009,0,0,-65.9999996,54,0,89.60000003,8.200000013,64,5.5
43821.96528,7.467995004,0,0,-65.00000007,54,0,89.50000001,8.100000007,64,5.5
43821.96875,7.4763093,0,0,-66,54,0,89.6,8.1,64,5.5
43821.97222,7.525,0,0,-58.99999886,54,0,89.60000004,8.199999993,64,5.8
43821.97569,7.526191,0,0,-42.00000228,54,0,90.19999992,8.100000013,64,5.8
43821.97917,7.559444997,0,0,-42.9999999,54,0,90.59999996,8.1,64,5.8
43821.98264,7.583573999,0,0,-31.0000004,54,0,90.30000001,8.199999997,64,5.8
43821.98611,7.464477545,0,0,-19.99999993,54,0,88.30000006,8.3,64,5.8
43821.98958,7.624500992,0,0,-17.9999995,54,0,90.19999991,8.3,64,5.8
43821.99306,7.54870401,0,0,-13.00000067,54,0,89.30000012,8.3,64,5.8
43821.99653,7.385847011,0,0,-15.9999998,54,0,86.80000017,8.399999993,64,5.8
43822,7.309537,0,0,-18,54,0,85.9,8.4,64,5.8
43822.00347,7.493575576,0,0,-18,0,0,87.50000011,8.499999993,64,5.800000034
43822.00694,7.580836288,0,0,-18,0,0,89.09999979,8.400000013,64,6.299999933
43822.01042,7.665602671,0,0,-18,0,0,90.0999999,8.4,64,6.3
43822.01389,7.783656996,0,0,-19.99999993,0,0,90.89999997,8.499999997,64,5.800000017
43822.01736,7.834839341,0,0,-32.9999995,0,0,91.50000001,8.5,64,5.8
43822.02083,7.868959441,0,0,-17.9999998,0,0,91.90000001,8.50000002,64,5.8
43822.02431,7.980059985,0,0,-16.00000027,0,0,91.99999999,8.699999973,64,5.8
43822.02778,7.928629003,0,0,-13.0000002,0,0.999999933,92,8.600000007,64,5.8
43822.03125,8.031901,0,0,-12,0,0,92.6,8.7,64,5.8
43822.03472,8.023260981,0,0,-13.00000007,0,0,92.49999979,8.7,64,5.800000121
43822.03819,7.746742287,0,0,-13.99999987,0,0,89.30000043,8.7,64,7.599999759
43822.04167,7.64302827,0,0,-16.9999997,0,0,88.10000012,8.7,64,7.6
43822.04514,7.628111001,0,0,-21.99999983,0,0,88.49999999,8.600000003,64,7.100000017
43822.04861,7.866544252,0,0,-20.99999993,0,0,90.10000004,8.799999997,64,7.1
43822.05208,7.92821646,0,0,-19.0000001,0,0,91.4,8.7,64,7.09999995
43822.05556,7.92821646,0,0,-19.99999987,0,0,91.4,8.7,64,6.600000067
43822.05903,7.962212998,0,0,-18.00000013,0,0,91.20000001,8.799999993,64,6.100000034
43822.0625,7.936857,0,0,-20,0,0,91.5,8.7,64,6.1
43822.06597,7.970018996,0,0,-19.00000007,0,0,90.69999999,8.899999993,64,6.1
43822.06944,7.910031328,0,0,-19.99999987,0,0,90.60000001,8.800000013,64,6.1
43822.07292,7.899991001,0,0,-20,0,0,89.90000007,8.89999999,64,6.1
43822.07639,7.854205002,0,0,-20.99999997,0,0,88.80000004,8.999999997,64,5.600000017
43822.07986,7.834058997,0,0,-22,0,0,88.00000002,9.09999999,64,5.599999966
43822.08333,7.736072004,0,0,-22,0,0,88.6000001,8.79999999,64,4.6
43822.08681,7.772668995,0,0,-22,0,0,89.59999987,8.700000013,64,4.6
43822.09028,7.815878997,0,0,-22,0,0,90.09999997,8.7,32.00000215,4.100000034
43822.09375,7.87524176,0,0,-25,0,0,90.2,8.8,32,4.1
43822.09722,7.867728002,0,0,-28.99999987,0,0,90.70000007,8.699999993,32,4.1
43822.10069,7.902873515,0,0,-27.00000027,0,0,91.69999987,8.600000013,32,4.1
43822.10417,7.920137408,0,0,-16.00000111,0,0,92.49999992,8.50000001,32,4.1
43822.10764,7.980137348,0,0,-15.00000003,0,0,92.6,8.599999997,32,4.1
43822.11111,8.014474999,0,0,-13.00000003,0,0,92.99999997,8.600000003,32,4.1
43822.11458,7.99734068,0,0,-14.0000001,0,0,92.2,8.7,32,4.1
43822.11806,7.99734068,0,0,-14.99999987,0,0,92.2,8.7,32,4.1
43822.12153,8.074459995,0,0,-15,0,0,91.30000006,8.99999998,32,4.1
43822.125,8.07348,0,0,-14,0,0,90.7,9.1,32,4.1
43822.12847,8.002546,0,0,-15.0000004,0,6.71E-08,89.9,9.1,64,5.100000067
43822.13194,8.002546,0,0,-20.9999992,0,0.999999866,89.9,9.1,64,6.099999866
43822.13542,8.030412997,0,0,-20.0000001,0,1.01E-07,90.79999991,9.00000001,64,6.1
43822.13889,8.013784001,0,0,-11.0000003,0,0.999999966,91.19999999,8.900000003,64,6.1
43822.14236,8.092557001,0,0,-8.000000067,0,1,92.10000003,8.899999997,64,6.1
43822.14583,8.110048003,0,0,-9.999999899,0,0.999999899,92.90000004,8.8,64,6.1
43822.14931,8.144829995,0,0,-9.000000134,0,1.34E-07,93.29999995,8.8,64,6.1
43822.15278,8.118744002,0,0,-8.000000067,0,0,93.00000002,8.8,64,6.199999993
43822.15625,8.145069,0,0,-13,0,0,92.7,8.9,64,6.9
43822.15972,8.092556997,0,0,-22.00000027,0,0,92.10000001,8.899999993,64,7.4
43822.16319,8.049177006,0,0,-25.99999946,0,0,92.19999999,8.800000013,64,7.4
43822.16667,7.997340685,0,0,-22.0000004,0,0,92.2,8.70000001,64,7.4
43822.17014,8.005981,0,0,-27.9999998,0,0,92.3,8.7,64,7.4
43822.17361,8.031901,0,0,-21.00000027,0,0,92.6,8.7,64,7.4
43822.17708,8.031900998,0,0,-28.9999993,0,0,92.59999998,8.7,64,7.4
43822.18056,8.014622002,0,0,-22.00000094,0,0,92.40000003,8.7,64,7.4
43822.18403,8.014622,0,0,-24.9999998,0,0,92.4,8.7,64,7.4
43822.1875,7.98870039,0,0,-22,0,0,92.1,8.7,64,7.4
